Ensembl ID	HGNC symbol	Motif evidence	Motif ID	Motif type	Motif source	CIS-BP ID	Best Motif(s)? (Figure 2A)
ENSG00000129152	MYOD1	"Inferred - MYOG (78% AA Identity, Homo sapiens)"	MYOG_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09842_1.94d	
ENSG00000129152	MYOD1	"Inferred - MYOG (78% AA Identity, Homo sapiens)"	MYOG_f1	Misc	HocoMoco	M06656_1.94d	
ENSG00000129152	MYOD1	"Inferred - MYOG (78% AA Identity, Homo sapiens)"	V$MYOGENIN_Q6	Transfac	Transfac	M04397_1.94d	
ENSG00000129152	MYOD1	"Inferred - MYOG (78% AA Identity, Homo sapiens)"	V$MYOGENIN_Q6_01	Transfac	Transfac	M04396_1.94d	
ENSG00000129152	MYOD1	"Inferred - Myog (78% AA Identity, Mus musculus)"	C2C12-MyoG_GSE36024	Misc	HOMER	M07015_1.94d	
ENSG00000129152	MYOD1	"Inferred - Myog (78% AA Identity, Mus musculus)"	MA0500.1	ChIP-seq	JASPAR	M03039_1.94d	
ENSG00000129152	MYOD1	"Inferred - nau (88% AA Identity, Drosophila melanogaster)"	nau_1	HT-SELEX	Nitta2015	M07436_1.94d	
ENSG00000129152	MYOD1	"Inferred - nau (88% AA Identity, Drosophila melanogaster)"	nau_2	HT-SELEX	Nitta2015	M07437_1.94d	
ENSG00000129152	MYOD1	"Inferred - nau (88% AA Identity, Drosophila melanogaster)"	nau_3	HT-SELEX	Nitta2015	M07438_1.94d	
ENSG00000122180	MYOG	Direct	MYOG_FL_HT-SELEX_1	HT-SELEX	Yin2017	M09843_1.94d	TRUE
ENSG00000122180	MYOG	Direct	MYOG_FL_HT-SELEX_2	HT-SELEX	Yin2017	M09844_1.94d	
ENSG00000122180	MYOG	Direct	MYOG_FL_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09845_1.94d	
ENSG00000122180	MYOG	Direct	MYOG_FL_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09846_1.94d	
ENSG00000122180	MYOG	Direct	MYOG_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09839_1.94d	
ENSG00000122180	MYOG	Direct	MYOG_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09840_1.94d	
ENSG00000122180	MYOG	Direct	MYOG_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09841_1.94d	
ENSG00000122180	MYOG	Direct	MYOG_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09842_1.94d	
ENSG00000122180	MYOG	Direct	MYOG_f1	Misc	HocoMoco	M06656_1.94d	
ENSG00000122180	MYOG	Direct	V$MYOGENIN_Q6	Transfac	Transfac	M04397_1.94d	
ENSG00000122180	MYOG	Direct	V$MYOGENIN_Q6_01	Transfac	Transfac	M04396_1.94d	
ENSG00000122180	MYOG	"Inferred - hlh-1 (71% AA Identity, Caenorhabditis elegans)"	HLH-1_L13R	PBM	DeMasi2011	M00275_1.94d	
ENSG00000122180	MYOG	"Inferred - hlh-1 (71% AA Identity, Caenorhabditis elegans)"	HLH-1_L13T	PBM	DeMasi2011	M00276_1.94d	
ENSG00000122180	MYOG	"Inferred - hlh-1 (71% AA Identity, Caenorhabditis elegans)"	HLH-1_L13V	PBM	DeMasi2011	M00277_1.94d	
ENSG00000122180	MYOG	"Inferred - hlh-1 (73% AA Identity, Caenorhabditis elegans)"	HLH-1	PBM	DeMasi2011	M00278_1.94d	
ENSG00000122180	MYOG	"Inferred - hlh-1 (73% AA Identity, Caenorhabditis elegans)"	HLH1	PBM	Grove09	M00279_1.94d	
ENSG00000122180	MYOG	"Inferred - hlh-1 (73% AA Identity, Caenorhabditis elegans)"	MA0545.1	ChIP-seq	JASPAR	M03077_1.94d	
ENSG00000122180	MYOG	"Inferred - hlh-1 (73% AA Identity, Caenorhabditis elegans)"	cElegans-Embryo-HLH1_modEncode	Misc	HOMER	M06874_1.94d	
ENSG00000122180	MYOG	"Inferred - MYF5 (78% AA Identity, Homo sapiens)"	V$MYF5_Q6	Transfac	Transfac	M04392_1.94d	
ENSG00000122180	MYOG	"Inferred - Myf5 (78% AA Identity, Mus musculus)"	GM-Myf5_GSE24852	Misc	HOMER	M07014_1.94d	
ENSG00000122180	MYOG	"Inferred - MYF6 (86% AA Identity, Homo sapiens)"	MYF6	SMiLE-seq	Isakova2017	M10275_1.94d	
ENSG00000122180	MYOG	"Inferred - MYF6 (86% AA Identity, Homo sapiens)"	MYF6_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09827_1.94d	
ENSG00000122180	MYOG	"Inferred - MYF6 (86% AA Identity, Homo sapiens)"	MYF6_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09828_1.94d	
ENSG00000122180	MYOG	"Inferred - MYF6 (86% AA Identity, Homo sapiens)"	MYF6_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09829_1.94d	
ENSG00000122180	MYOG	"Inferred - MYF6 (86% AA Identity, Homo sapiens)"	MYF6_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09830_1.94d	
ENSG00000122180	MYOG	"Inferred - MYF6 (86% AA Identity, Homo sapiens)"	MYF6_f1	Misc	HocoMoco	M06654_1.94d	
ENSG00000122180	MYOG	"Inferred - MYF6 (86% AA Identity, Homo sapiens)"	V$MRF4_Q3	Transfac	Transfac	M04376_1.94d	
ENSG00000122180	MYOG	"Inferred - Myf6 (86% AA Identity, Mus musculus)"	Myf6_3824	PBM	Badis09	M00256_1.94d	
ENSG00000122180	MYOG	"Inferred - Myf6 (86% AA Identity, Mus musculus)"	pTH5099	PBM	Zoo_01	M00257_1.94d	
ENSG00000122180	MYOG	"Inferred - MYOD1 (78% AA Identity, Homo sapiens)"	MYOD1_FL_HT-SELEX_1	HT-SELEX	Yin2017	M09835_1.94d	
ENSG00000122180	MYOG	"Inferred - MYOD1 (78% AA Identity, Homo sapiens)"	MYOD1_FL_HT-SELEX_2	HT-SELEX	Yin2017	M09836_1.94d	
ENSG00000122180	MYOG	"Inferred - MYOD1 (78% AA Identity, Homo sapiens)"	MYOD1_FL_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09837_1.94d	
ENSG00000122180	MYOG	"Inferred - MYOD1 (78% AA Identity, Homo sapiens)"	MYOD1_FL_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09838_1.94d	
ENSG00000122180	MYOG	"Inferred - MYOD1 (78% AA Identity, Homo sapiens)"	MYOD1_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09831_1.94d	
ENSG00000122180	MYOG	"Inferred - MYOD1 (78% AA Identity, Homo sapiens)"	MYOD1_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09832_1.94d	
ENSG00000122180	MYOG	"Inferred - MYOD1 (78% AA Identity, Homo sapiens)"	MYOD1_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09833_1.94d	
ENSG00000122180	MYOG	"Inferred - MYOD1 (78% AA Identity, Homo sapiens)"	MYOD1_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09834_1.94d	
ENSG00000122180	MYOG	"Inferred - MYOD1 (78% AA Identity, Homo sapiens)"	MYOD1_f1	Misc	HocoMoco	M06655_1.94d	
ENSG00000122180	MYOG	"Inferred - MYOD1 (78% AA Identity, Homo sapiens)"	V$MYOD_01	Transfac	Transfac	M04393_1.94d	
ENSG00000122180	MYOG	"Inferred - MYOD1 (78% AA Identity, Homo sapiens)"	V$MYOD_Q6	Transfac	Transfac	M04395_1.94d	
ENSG00000122180	MYOG	"Inferred - MYOD1 (78% AA Identity, Homo sapiens)"	V$MYOD_Q6_02	Transfac	Transfac	M04394_1.94d	
ENSG00000122180	MYOG	"Inferred - Myod1 (78% AA Identity, Mus musculus)"	MA0499.1	ChIP-seq	JASPAR	M03038_1.94d	
ENSG00000122180	MYOG	"Inferred - Myog (100% AA Identity, Mus musculus)"	C2C12-MyoG_GSE36024	Misc	HOMER	M07015_1.94d	
ENSG00000122180	MYOG	"Inferred - Myog (100% AA Identity, Mus musculus)"	MA0500.1	ChIP-seq	JASPAR	M03039_1.94d	
ENSG00000122180	MYOG	"Inferred - nau (76% AA Identity, Drosophila melanogaster)"	nau_1	HT-SELEX	Nitta2015	M07436_1.94d	
ENSG00000122180	MYOG	"Inferred - nau (76% AA Identity, Drosophila melanogaster)"	nau_2	HT-SELEX	Nitta2015	M07437_1.94d	
ENSG00000122180	MYOG	"Inferred - nau (76% AA Identity, Drosophila melanogaster)"	nau_3	HT-SELEX	Nitta2015	M07438_1.94d	
ENSG00000124920	MYRF	Direct	pTH9310	PBM	Zoo_01	M01967_1.94d	TRUE
ENSG00000124920	MYRF	"Inferred - Myrf (100% AA Identity, Mus musculus)"	pTH8554	PBM	Zoo_01	M01968_1.94d	
ENSG00000124920	MYRF	"Inferred - myrf (84% AA Identity, Danio rerio)"	pTH8654	PBM	Zoo_01	M01966_1.94d	
ENSG00000186487	MYT1L	"Inferred - ztf-11 (78% AA Identity, Caenorhabditis elegans)"	pTH9925	PBM	CEPD	M00842_1.94d	TRUE
ENSG00000099326	MZF1	Direct	MA0056.1	SELEX	JASPAR	M02628_1.94d	
ENSG00000099326	MZF1	Direct	MA0057.1	SELEX	JASPAR	M02629_1.94d	
ENSG00000099326	MZF1	Direct	MZF1	ChIP-seq	Najafabadi2015	M07142_1.94d	
ENSG00000099326	MZF1	Direct	MZF1_f1	Misc	HocoMoco	M06657_1.94d	TRUE
ENSG00000099326	MZF1	Direct	P28698.MEME	ChIP-seq	Schmitges2016	M10349_1.94d	
ENSG00000099326	MZF1	Direct	V$MZF1_01	Transfac	Transfac	M04398_1.94d	
ENSG00000099326	MZF1	Direct	V$MZF1_02	Transfac	Transfac	M04399_1.94d	
ENSG00000099326	MZF1	Direct	V$MZF1_Q5	Transfac	Transfac	M04401_1.94d	
ENSG00000099326	MZF1	Direct	V$MZF1_Q5_01	Transfac	Transfac	M04400_1.94d	
ENSG00000099326	MZF1	"Inferred - Mzf1 (95% AA Identity, Mus musculus)"	pTH3991	PBM	DREAM_contest	M00605_1.94d	
ENSG00000171169	NAIF1	"Inferred - AAI23253 (50% AA Identity, Xenopus laevis)"	pTH9299	PBM	Zoo_01	M01767_1.94d	
ENSG00000171169	NAIF1	"Inferred - naif1 (54% AA Identity, Xenopus tropicalis)"	pTH8560	PBM	Zoo_01	M01751_1.94d	
ENSG00000171169	NAIF1	"Inferred - NAIF1_CHICK (79% AA Identity, Gallus gallus)"	pTH9808	PBM	TF_Evolution	M01755_1.94d	TRUE
ENSG00000111704	NANOG	Direct	NANOG_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08942_1.94d	TRUE
ENSG00000111704	NANOG	Direct	NANOG_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09847_1.94d	
ENSG00000111704	NANOG	Direct	NANOG_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09848_1.94d	
ENSG00000111704	NANOG	Direct	NANOG_f1	Misc	HocoMoco	M06658_1.94d	
ENSG00000111704	NANOG	Direct	V$NANOG_01	Transfac	Transfac	M04402_1.94d	
ENSG00000111704	NANOG	Direct	V$NANOG_02	Transfac	Transfac	M04403_1.94d	
ENSG00000111704	NANOG	Direct	V$NANOG_05	Transfac	Transfac	M04404_1.94d	
ENSG00000111704	NANOG	Direct	V$NANOG_06	Transfac	Transfac	M04405_1.94d	
ENSG00000111704	NANOG	Direct	V$NANOG_07	Transfac	Transfac	M04406_1.94d	
ENSG00000111704	NANOG	Direct	V$NANOG_Q3	Transfac	Transfac	M04407_1.94d	
ENSG00000111704	NANOG	Direct	V$NANOG_Q6	Transfac	Transfac	M04408_1.94d	
ENSG00000111704	NANOG	"Inferred - Nanog (85% AA Identity, Mus musculus)"	mES-Nanog_GSE11724	Misc	HOMER	M07016_1.94d	
ENSG00000111704	NANOG	"Inferred - Nanog (85% AA Identity, Mus musculus)"	pTH5685	PBM	Zoo_01	M01326_1.94d	
ENSG00000255192	NANOGP8	"Inferred - NANOG (100% AA Identity, Homo sapiens)"	NANOG_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08942_1.94d	TRUE
ENSG00000255192	NANOGP8	"Inferred - NANOG (100% AA Identity, Homo sapiens)"	NANOG_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09847_1.94d	
ENSG00000255192	NANOGP8	"Inferred - NANOG (100% AA Identity, Homo sapiens)"	NANOG_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09848_1.94d	
ENSG00000255192	NANOGP8	"Inferred - NANOG (100% AA Identity, Homo sapiens)"	NANOG_f1	Misc	HocoMoco	M06658_1.94d	
ENSG00000255192	NANOGP8	"Inferred - NANOG (100% AA Identity, Homo sapiens)"	V$NANOG_01	Transfac	Transfac	M04402_1.94d	
ENSG00000255192	NANOGP8	"Inferred - NANOG (100% AA Identity, Homo sapiens)"	V$NANOG_02	Transfac	Transfac	M04403_1.94d	
ENSG00000255192	NANOGP8	"Inferred - NANOG (100% AA Identity, Homo sapiens)"	V$NANOG_05	Transfac	Transfac	M04404_1.94d	
ENSG00000255192	NANOGP8	"Inferred - NANOG (100% AA Identity, Homo sapiens)"	V$NANOG_06	Transfac	Transfac	M04405_1.94d	
ENSG00000255192	NANOGP8	"Inferred - NANOG (100% AA Identity, Homo sapiens)"	V$NANOG_07	Transfac	Transfac	M04406_1.94d	
ENSG00000255192	NANOGP8	"Inferred - NANOG (100% AA Identity, Homo sapiens)"	V$NANOG_Q3	Transfac	Transfac	M04407_1.94d	
ENSG00000255192	NANOGP8	"Inferred - NANOG (100% AA Identity, Homo sapiens)"	V$NANOG_Q6	Transfac	Transfac	M04408_1.94d	
ENSG00000255192	NANOGP8	"Inferred - Nanog (85% AA Identity, Mus musculus)"	mES-Nanog_GSE11724	Misc	HOMER	M07016_1.94d	
ENSG00000255192	NANOGP8	"Inferred - Nanog (85% AA Identity, Mus musculus)"	pTH5685	PBM	Zoo_01	M01326_1.94d	
ENSG00000162992	NEUROD1	Direct	NDF1_f1	Misc	HocoMoco	M06659_1.94d	
ENSG00000162992	NEUROD1	Direct	NEUROD1_FL_HT-SELEX	HT-SELEX	Yin2017	M08943_1.94d	TRUE
ENSG00000162992	NEUROD1	Direct	NEUROD1_FL_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M08944_1.94d	
ENSG00000162992	NEUROD1	Direct	V$NEUROD_01	Transfac	Transfac	M04412_1.94d	
ENSG00000162992	NEUROD1	Direct	V$NEUROD_02	Transfac	Transfac	M04413_1.94d	
ENSG00000162992	NEUROD1	"Inferred - amos (53% AA Identity, Drosophila melanogaster)"	amos_1	HT-SELEX	Nitta2015	M07166_1.94d	
ENSG00000162992	NEUROD1	"Inferred - amos (53% AA Identity, Drosophila melanogaster)"	amos_2	HT-SELEX	Nitta2015	M07167_1.94d	
ENSG00000162992	NEUROD1	"Inferred - ATOH1 (61% AA Identity, Homo sapiens)"	ATOH1_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09441_1.94d	
ENSG00000162992	NEUROD1	"Inferred - ATOH1 (61% AA Identity, Homo sapiens)"	ATOH1_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09442_1.94d	
ENSG00000162992	NEUROD1	"Inferred - ATOH1 (61% AA Identity, Homo sapiens)"	ATOH1_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09443_1.94d	
ENSG00000162992	NEUROD1	"Inferred - ATOH1 (61% AA Identity, Homo sapiens)"	ATOH1_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09444_1.94d	
ENSG00000162992	NEUROD1	"Inferred - ATOH1 (61% AA Identity, Homo sapiens)"	V$MATH1_Q2	Transfac	Transfac	M04337_1.94d	
ENSG00000162992	NEUROD1	"Inferred - Atoh1 (61% AA Identity, Mus musculus)"	Cerebellum-Atoh1_GSE22111	Misc	HOMER	M06976_1.94d	
ENSG00000162992	NEUROD1	"Inferred - Atoh1 (61% AA Identity, Mus musculus)"	MA0461.2	SELEX	JASPAR	M03003_1.94d	
ENSG00000162992	NEUROD1	"Inferred - Atoh1 (61% AA Identity, Mus musculus)"	pTH5074	PBM	Zoo_01	M00272_1.94d	
ENSG00000162992	NEUROD1	"Inferred - ATOH7 (59% AA Identity, Homo sapiens)"	ATOH7_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08492_1.94d	
ENSG00000162992	NEUROD1	"Inferred - ATOH7 (59% AA Identity, Homo sapiens)"	ATOH7_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M08493_1.94d	
ENSG00000162992	NEUROD1	"Inferred - BHLHA15 (58% AA Identity, Homo sapiens)"	BHLHA15_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09461_1.94d	
ENSG00000162992	NEUROD1	"Inferred - BHLHA15 (58% AA Identity, Homo sapiens)"	BHLHA15_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09462_1.94d	
ENSG00000162992	NEUROD1	"Inferred - BHLHA15 (58% AA Identity, Homo sapiens)"	BHLHA15_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09463_1.94d	
ENSG00000162992	NEUROD1	"Inferred - BHLHA15 (58% AA Identity, Homo sapiens)"	BHLHA15_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09464_1.94d	
ENSG00000162992	NEUROD1	"Inferred - Bhlha15 (58% AA Identity, Mus musculus)"	pTH4582	PBM	Zoo_01	M00265_1.94d	
ENSG00000162992	NEUROD1	"Inferred - BHLHE22 (53% AA Identity, Homo sapiens)"	BHLHE22_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08510_1.94d	
ENSG00000162992	NEUROD1	"Inferred - BHLHE22 (53% AA Identity, Homo sapiens)"	BHLHE22_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M08511_1.94d	
ENSG00000162992	NEUROD1	"Inferred - Bhlhe22 (53% AA Identity, Mus musculus)"	pTH5267	PBM	Zoo_01	M00241_1.94d	
ENSG00000162992	NEUROD1	"Inferred - BHLHE23 (53% AA Identity, Homo sapiens)"	BHLHE23_FL_HT-SELEX	HT-SELEX	Yin2017	M08514_1.94d	
ENSG00000162992	NEUROD1	"Inferred - BHLHE23 (53% AA Identity, Homo sapiens)"	BHLHE23_FL_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M08515_1.94d	
ENSG00000162992	NEUROD1	"Inferred - BHLHE23 (53% AA Identity, Homo sapiens)"	BHLHE23_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08512_1.94d	
ENSG00000162992	NEUROD1	"Inferred - BHLHE23 (53% AA Identity, Homo sapiens)"	BHLHE23_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M08513_1.94d	
ENSG00000162992	NEUROD1	"Inferred - dimm (56% AA Identity, Drosophila melanogaster)"	dimm_1	HT-SELEX	Nitta2015	M07292_1.94d	
ENSG00000162992	NEUROD1	"Inferred - dimm (56% AA Identity, Drosophila melanogaster)"	dimm_2	HT-SELEX	Nitta2015	M07293_1.94d	
ENSG00000162992	NEUROD1	"Inferred - Neurod1 (100% AA Identity, Mus musculus)"	Islet-NeuroD1_GSE30298	Misc	HOMER	M07017_1.94d	
ENSG00000162992	NEUROD1	"Inferred - NEUROD2 (96% AA Identity, Homo sapiens)"	NEUROD2_FL_HT-SELEX	HT-SELEX	Yin2017	M08945_1.94d	
ENSG00000162992	NEUROD1	"Inferred - NEUROD2 (96% AA Identity, Homo sapiens)"	NEUROD2_FL_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M08946_1.94d	
ENSG00000162992	NEUROD1	"Inferred - NEUROG1 (68% AA Identity, Homo sapiens)"	NEUROG1_FL_HT-SELEX	HT-SELEX	Yin2017	M08949_1.94d	
ENSG00000162992	NEUROD1	"Inferred - NEUROG1 (68% AA Identity, Homo sapiens)"	NEUROG1_FL_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M08950_1.94d	
ENSG00000162992	NEUROD1	"Inferred - NEUROG1 (68% AA Identity, Homo sapiens)"	NEUROG1_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08947_1.94d	
ENSG00000162992	NEUROD1	"Inferred - NEUROG1 (68% AA Identity, Homo sapiens)"	NEUROG1_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M08948_1.94d	
ENSG00000162992	NEUROD1	"Inferred - Neurog1 (68% AA Identity, Mus musculus)"	pTH5270	PBM	Zoo_01	M00264_1.94d	
ENSG00000162992	NEUROD1	"Inferred - NEUROG2 (68% AA Identity, Homo sapiens)"	NEUROG2_FL_HT-SELEX	HT-SELEX	Yin2017	M08953_1.94d	
ENSG00000162992	NEUROD1	"Inferred - NEUROG2 (68% AA Identity, Homo sapiens)"	NEUROG2_FL_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M08954_1.94d	
ENSG00000162992	NEUROD1	"Inferred - NEUROG2 (68% AA Identity, Homo sapiens)"	NEUROG2_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08951_1.94d	
ENSG00000162992	NEUROD1	"Inferred - NEUROG2 (68% AA Identity, Homo sapiens)"	NEUROG2_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M08952_1.94d	
ENSG00000162992	NEUROD1	"Inferred - Oli (53% AA Identity, Drosophila melanogaster)"	Oli_1	HT-SELEX	Nitta2015	M07447_1.94d	
ENSG00000162992	NEUROD1	"Inferred - OLIG2 (51% AA Identity, Homo sapiens)"	OLIG2_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09895_1.94d	
ENSG00000162992	NEUROD1	"Inferred - OLIG2 (51% AA Identity, Homo sapiens)"	OLIG2_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09896_1.94d	
ENSG00000162992	NEUROD1	"Inferred - OLIG2 (51% AA Identity, Homo sapiens)"	OLIG2_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09897_1.94d	
ENSG00000162992	NEUROD1	"Inferred - OLIG2 (51% AA Identity, Homo sapiens)"	OLIG2_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09898_1.94d	
ENSG00000162992	NEUROD1	"Inferred - Olig2 (51% AA Identity, Mus musculus)"	Neuron-Olig2_GSE30882	Misc	HOMER	M07027_1.94d	
ENSG00000162992	NEUROD1	"Inferred - OLIG3 (51% AA Identity, Homo sapiens)"	OLIG3_FL_HT-SELEX	HT-SELEX	Yin2017	M09015_1.94d	
ENSG00000162992	NEUROD1	"Inferred - OLIG3 (51% AA Identity, Homo sapiens)"	OLIG3_FL_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M09016_1.94d	
ENSG00000162992	NEUROD1	"Inferred - OLIG3 (51% AA Identity, Homo sapiens)"	OLIG3_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09899_1.94d	
ENSG00000162992	NEUROD1	"Inferred - OLIG3 (51% AA Identity, Homo sapiens)"	OLIG3_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09900_1.94d	
ENSG00000162992	NEUROD1	"Inferred - OLIG3 (51% AA Identity, Homo sapiens)"	OLIG3_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09901_1.94d	
ENSG00000162992	NEUROD1	"Inferred - OLIG3 (51% AA Identity, Homo sapiens)"	OLIG3_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09902_1.94d	
ENSG00000162992	NEUROD1	"Inferred - Olig3 (51% AA Identity, Mus musculus)"	pTH5164	PBM	Zoo_01	M00260_1.94d	
ENSG00000171532	NEUROD2	Direct	NEUROD2_1	HT-SELEX	Jolma2013	M05927_1.94d	TRUE
ENSG00000171532	NEUROD2	Direct	NEUROD2_FL_HT-SELEX	HT-SELEX	Yin2017	M08945_1.94d	TRUE
ENSG00000171532	NEUROD2	Direct	NEUROD2_FL_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M08946_1.94d	
ENSG00000171532	NEUROD2	"Inferred - amos (53% AA Identity, Drosophila melanogaster)"	amos_1	HT-SELEX	Nitta2015	M07166_1.94d	
ENSG00000171532	NEUROD2	"Inferred - amos (53% AA Identity, Drosophila melanogaster)"	amos_2	HT-SELEX	Nitta2015	M07167_1.94d	
ENSG00000171532	NEUROD2	"Inferred - ATOH1 (59% AA Identity, Homo sapiens)"	ATOH1_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09441_1.94d	
ENSG00000171532	NEUROD2	"Inferred - ATOH1 (59% AA Identity, Homo sapiens)"	ATOH1_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09442_1.94d	
ENSG00000171532	NEUROD2	"Inferred - ATOH1 (59% AA Identity, Homo sapiens)"	ATOH1_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09443_1.94d	
ENSG00000171532	NEUROD2	"Inferred - ATOH1 (59% AA Identity, Homo sapiens)"	ATOH1_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09444_1.94d	
ENSG00000171532	NEUROD2	"Inferred - ATOH1 (59% AA Identity, Homo sapiens)"	V$MATH1_Q2	Transfac	Transfac	M04337_1.94d	
ENSG00000171532	NEUROD2	"Inferred - Atoh1 (59% AA Identity, Mus musculus)"	Cerebellum-Atoh1_GSE22111	Misc	HOMER	M06976_1.94d	
ENSG00000171532	NEUROD2	"Inferred - Atoh1 (59% AA Identity, Mus musculus)"	MA0461.2	SELEX	JASPAR	M03003_1.94d	
ENSG00000171532	NEUROD2	"Inferred - Atoh1 (59% AA Identity, Mus musculus)"	pTH5074	PBM	Zoo_01	M00272_1.94d	
ENSG00000171532	NEUROD2	"Inferred - ATOH7 (57% AA Identity, Homo sapiens)"	ATOH7_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08492_1.94d	
ENSG00000171532	NEUROD2	"Inferred - ATOH7 (57% AA Identity, Homo sapiens)"	ATOH7_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M08493_1.94d	
ENSG00000171532	NEUROD2	"Inferred - BHLHA15 (58% AA Identity, Homo sapiens)"	BHLHA15_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09461_1.94d	
ENSG00000171532	NEUROD2	"Inferred - BHLHA15 (58% AA Identity, Homo sapiens)"	BHLHA15_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09462_1.94d	
ENSG00000171532	NEUROD2	"Inferred - BHLHA15 (58% AA Identity, Homo sapiens)"	BHLHA15_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09463_1.94d	
ENSG00000171532	NEUROD2	"Inferred - BHLHA15 (58% AA Identity, Homo sapiens)"	BHLHA15_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09464_1.94d	
ENSG00000171532	NEUROD2	"Inferred - Bhlha15 (58% AA Identity, Mus musculus)"	pTH4582	PBM	Zoo_01	M00265_1.94d	
ENSG00000171532	NEUROD2	"Inferred - BHLHE22 (55% AA Identity, Homo sapiens)"	BHLHE22_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08510_1.94d	
ENSG00000171532	NEUROD2	"Inferred - BHLHE22 (55% AA Identity, Homo sapiens)"	BHLHE22_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M08511_1.94d	
